"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.67","45.32","OTTAWA INTL A","6106001","2013-03-30","2013","03","30","","8.7","","-3.3","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-03-31","2013","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-01","2013","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-02","2013","04","02","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-03","2013","04","03","","2.7","","-6.4","","-1.9","","19.9","","0.0","","0.0","T","0.0","","0.0","T","","","29","","61",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-04","2013","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-05","2013","04","05","","4.6","","-4.3","","0.2","","17.8","","0.0","","0.0","","2.0","","1.6","","1","","29","","52",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-06","2013","04","06","","4.5","","-7.9","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","0","T","25","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-07","2013","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-08","2013","04","08","","9.0","","1.1","E","5.1","E","12.9","E","0.0","E","","M","","M","10.2","E","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-09","2013","04","09","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-10","2013","04","10","","9.2","","0.7","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","","","34","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-11","2013","04","11","","3.7","","-2.9","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","","","36","","43",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-12","2013","04","12","","0.5","","-2.7","","-1.1","","19.1","","0.0","","4.4","","5.2","","13.0","","0","T","7","","65",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-13","2013","04","13","","6.2","","0.3","","3.3","","14.7","","0.0","","0.4","","0.0","","0.4","","3","","22","","35",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-14","2013","04","14","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-15","2013","04","15","","14.2","","-3.9","","5.2","","12.8","","0.0","","0.0","T","0.0","","0.0","T","0","T","9","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-16","2013","04","16","","14.3","","2.6","","8.5","","9.5","","0.0","","3.2","","0.0","","3.2","","","","21","","56",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-17","2013","04","17","","12.5","","0.7","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","34","","46",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-18","2013","04","18","","19.6","","3.2","","11.4","","6.6","","0.0","","5.0","","0.0","","5.0","","","","20","","63",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-19","2013","04","19","","23.3","","5.4","","14.4","","3.6","","0.0","","4.4","","0.0","","4.4","","","","19","","76",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-20","2013","04","20","","6.5","","-4.4","","1.1","","16.9","","0.0","","1.8","","0.0","T","1.8","","","","23","","69",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-21","2013","04","21","","6.9","","-5.6","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-22","2013","04","22","","15.5","","-4.0","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","13","","44",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-23","2013","04","23","","16.4","","-0.9","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","14","","37",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-24","2013","04","24","","18.6","","2.4","","10.5","","7.5","","0.0","","5.6","","0.0","","5.6","","","","24","","59",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-25","2013","04","25","","12.4","","1.1","","6.8","","11.2","","0.0","","0.2","","0.0","T","0.2","","","","26","","56",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-26","2013","04","26","","12.6","","3.2","","7.9","","10.1","","0.0","","2.0","","0.0","","2.0","","","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-27","2013","04","27","","13.4","","1.6","","7.5","","10.5","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-28","2013","04","28","","22.8","","2.4","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","13","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-29","2013","04","29","","15.2","","9.6","","12.4","","5.6","","0.0","","0.2","","0.0","","0.2","","","","18","","43",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-04-30","2013","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-01","2013","05","01","","25.0","","9.1","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","21","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-02","2013","05","02","","27.5","","10.3","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","8","","35",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-03","2013","05","03","","23.7","","10.9","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","9","","35",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-04","2013","05","04","","25.2","","7.4","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-05","2013","05","05","","26.5","","8.2","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","20","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-06","2013","05","06","","26.7","","8.8","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","16","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-07","2013","05","07","","27.9","","6.3","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-08","2013","05","08","","28.6","","8.5","","18.6","","0.0","","0.6","","0.4","","0.0","","0.4","","","","21","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-09","2013","05","09","","25.1","","12.8","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","31","","35",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-10","2013","05","10","","17.2","","10.4","","13.8","","4.2","","0.0","","10.8","","0.0","","10.8","","","","5","","48",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-11","2013","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-12","2013","05","12","","12.5","","2.0","","7.3","","10.7","","0.0","","1.4","","0.0","T","1.4","","","","24","","74",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-13","2013","05","13","","11.7","","0.0","","5.9","","12.1","","0.0","","0.0","","0.0","T","0.0","T","","","31","","57",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-14","2013","05","14","","15.1","","-2.2","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-15","2013","05","15","","16.7","","0.2","","8.5","","9.5","","0.0","","3.6","","0.0","","3.6","","","","14","","48",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-16","2013","05","16","","17.9","","5.9","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","32","","63",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-17","2013","05","17","","21.0","","4.2","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","33","","43",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-18","2013","05","18","","22.5","","3.7","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-19","2013","05","19","","17.7","","7.1","","12.4","","5.6","","0.0","","2.2","","0.0","","2.2","","","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-20","2013","05","20","","22.3","","14.3","","18.3","","0.0","","0.3","","0.4","","0.0","","0.4","","","","","","<31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-21","2013","05","21","","17.7","","12.6","","15.2","","2.8","","0.0","","22.8","","0.0","","22.8","","","","11","","61",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-22","2013","05","22","","23.9","","12.8","","18.4","","0.0","","0.4","","25.6","","0.0","","25.6","","","","31","","35",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-23","2013","05","23","","20.7","","6.1","","13.4","","4.6","","0.0","","4.4","","0.0","","4.4","","","","32","","50",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-24","2013","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-25","2013","05","25","","16.1","","6.8","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","","","34","","59",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-26","2013","05","26","","18.8","","6.0","","12.4","","5.6","","0.0","","0.0","T","0.0","","0.0","T","","","30","","56",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-27","2013","05","27","","20.0","","5.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","29","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-28","2013","05","28","","23.0","","1.5","","12.3","","5.7","","0.0","","0.2","","0.0","","0.2","","","","14","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2013-05-29","2013","05","29","","25.1","","12.7","","18.9","","0.0","","0.9","","6.6","","0.0","","6.6","","","","23","","44",""
